sensor_060,sensor_104,sensor_511,sensor_432,sensor_431,sensor_022,sensor_029,sensor_130,sensor_211,sensor_164,sensor_125,sensor_161,sensor_317,sensor_122,sensor_126,sensor_027,sensor_248,sensor_034,sensor_181,sensor_123,result
-5.9336,-0.0104,39.4231,15.2322,8.032,-6561.25,71.6444,-3.496,0.0708,0.061,15.71,465.0,4.492,15.75,1.763,1.884,,8.7199,15.29,6.355,양품
5.7182,-0.0107,39.0698,12.0416,16.92,-5526.0,68.7778,-3.732,0.0824,0.117,15.73,330.0,5.5603,15.77,1.739,1.963,0.0216,8.8546,17.45,5.999,양품
-5.1255,-0.0132,47.1035,9.5049,18.1694,-5476.25,74.1111,-3.732,0.1009,0.118,15.73,251.0,6.1328,15.77,1.739,2.006,0.0199,8.3591,22.67,5.999,양품
-2.1309,-0.0103,34.1048,8.2396,11.8592,-5261.75,71.6444,-3.732,0.0712,0.169,15.73,218.0,5.6093,15.77,1.739,1.9627,0.0197,8.6149,16.61,5.999,양품
0.42,-0.0087,50.4298,10.6625,8.6505,-5444.75,72.7667,-2.647,0.0919,0.133,15.82,276.0,5.6325,15.84,1.182,1.991,0.0188,8.6695,18.53,3.234,양품
-1.1945,-0.0106,40.423,17.9326,13.4594,-5290.0,72.7778,-3.591,0.0832,0.076,15.7,448.0,5.2014,15.72,1.909,1.9823,,8.7932,17.69,6.086,양품
-3.5291,-0.0127,14.1454,7.6639,2.8184,-6493.0,65.0889,-3.025,0.0945,0.07,15.71,223.0,5.0479,15.75,1.801,1.8657,0.0373,9.0811,16.75,6.063,양품
-3.4291,-0.0125,31.8725,6.2941,16.8372,-5743.25,72.3889,-3.732,0.0605,0.111,15.73,165.0,5.8914,15.77,1.739,1.9885,0.0094,8.8562,19.92,5.999,양품
-2.1709,-0.0111,47.8016,8.9448,9.1909,-5364.0,70.5111,-2.647,0.0767,0.206,15.82,231.0,6.7152,15.84,1.182,2.0192,,8.6611,23.04,3.234,양품
-5.9573,-0.012,34.3096,11.0512,14.3792,-5501.0,74.7778,-2.647,0.0813,0.098,15.82,282.0,4.5082,15.84,1.182,1.9872,0.0508,8.3663,13.19,3.234,양품
-1.0464,-0.013,37.7649,6.5742,5.8154,-5537.0,72.3222,-3.732,0.0978,0.081,15.73,179.0,5.6386,15.77,1.739,1.985,0.0187,8.9562,16.28,5.999,양품
4.2391,-0.0133,33.9623,22.4875,8.648,-5423.25,76.4667,-3.591,0.0731,0.167,15.7,598.0,5.3222,15.72,1.909,2.0023,,8.9833,18.09,6.086,양품
-1.6873,-0.0113,38.1798,16.7215,44.8313,-4682.0,68.3667,-3.591,0.0809,0.242,15.7,432.0,8.9893,15.72,1.909,1.9882,0.026,8.7779,33.78,6.086,양품
1.0145,-0.0114,51.0451,25.1151,5.8273,-6469.5,71.1667,-3.591,0.0763,0.127,15.7,709.0,5.547,15.72,1.909,1.8835,,8.7073,19.88,6.086,양품
-0.8727,-0.0113,46.7991,11.6329,5.655,-5305.0,73.1556,-3.591,0.078,0.089,15.7,301.0,5.6351,15.72,1.909,1.9952,0.0209,8.6149,16.98,6.086,양품
-4.2364,-0.013,32.9502,25.5777,6.2596,-5671.25,68.0778,-2.647,0.0899,0.05,15.82,642.0,5.8253,15.84,1.182,2.014,0.0174,8.7401,19.07,3.234,양품
-5.1391,-0.0109,53.211,3.4964,14.9072,-5614.75,65.6,-3.779,0.0572,0.068,15.74,92.0,5.9498,15.72,2.154,1.9682,0.0365,9.2016,19.75,6.003,양품
1.54,-0.0101,42.3645,19.4435,8.3154,-5459.75,73.3778,-3.779,0.0682,0.091,15.74,545.0,6.4716,15.72,2.154,1.9815,0.0138,9.0639,19.41,6.003,양품
0.1082,-0.0114,50.7104,18.8909,15.7137,-5504.75,65.6889,-3.732,0.0815,0.14,15.73,505.0,4.5917,15.77,1.739,2.0092,,9.2016,14.44,5.999,양품
-1.67,-0.0104,47.9042,9.6107,16.4476,-5648.25,76.6333,-3.591,0.1807,0.173,15.7,266.0,4.8494,15.72,1.909,1.996,,8.9833,16.37,6.086,양품
-4.89,-0.0122,32.8205,6.4032,6.9997,-5300.25,72.1889,-3.779,0.0952,0.091,15.74,160.0,5.9451,15.72,2.154,1.9735,0.0224,8.8078,15.95,6.003,양품
-6.5282,-0.011,19.1126,6.3968,16.2843,-5121.5,74.3444,-3.591,0.0827,0.091,15.7,162.0,5.7907,15.72,1.909,1.9975,0.0277,8.1166,17.07,6.086,양품
7.03,-0.0125,19.2192,23.2475,79.41,-5491.75,69.6333,-2.647,0.0684,0.232,15.82,616.0,5.5763,15.84,1.182,1.9947,0.0523,8.6068,18.06,3.234,양품
-2.6355,-0.0103,51.5188,11.8147,13.4221,-5409.0,65.0778,-3.779,0.057,0.06,15.74,313.0,4.9426,15.72,2.154,2.0023,0.0171,9.0606,16.3,6.003,양품
1.3936,-0.0111,20.7207,8.6305,22.278,-5274.25,66.8222,-2.647,0.0681,0.161,15.82,219.0,5.5793,15.84,1.182,1.9962,0.0236,9.6136,19.17,3.234,양품
-3.7045,-0.0128,22.6562,9.1736,6.9676,-5339.0,73.3667,-3.591,0.0845,0.127,15.7,232.0,5.0433,15.72,1.909,2.023,0.0179,8.6695,17.46,6.086,양품
-0.45,-0.0107,37.3396,14.98,46.5748,-5966.75,67.8778,-3.779,0.0705,0.219,15.74,356.0,5.053,15.72,2.154,1.9795,,8.7779,17.01,6.003,양품
-1.4564,-0.0124,56.5086,17.8204,4.6764,-6351.0,63.8222,-3.779,0.0764,0.133,15.74,558.0,5.7032,15.72,2.154,1.8867,0.0201,9.0606,16.87,6.003,양품
-2.6364,-0.0098,52.1739,17.9158,22.6371,-5623.5,70.7556,-3.591,0.064,0.208,15.7,499.0,6.2211,15.75,1.744,1.9962,,8.8331,21.68,5.902,양품
3.9818,-0.0116,34.5572,8.9225,32.7362,-5303.0,65.9667,-2.647,0.0716,0.113,15.82,242.0,6.4328,15.84,1.182,1.9805,0.0193,9.0776,21.49,3.234,양품
-4.2327,-0.0096,54.3791,7.6037,6.4141,-5675.0,68.0222,-3.591,0.0644,0.103,15.7,203.0,6.3413,15.75,1.744,2.0015,,8.8546,19.41,5.902,양품
-0.8045,-0.0093,61.2903,13.6393,23.3672,-5439.25,69.1778,-3.779,0.0639,0.18,15.74,364.0,5.1675,15.72,2.154,1.9725,,8.9979,16.92,6.003,양품
-0.0164,-0.0103,43.849,8.9913,21.1287,-5949.25,71.0778,-3.591,0.0828,0.066,15.7,236.0,4.6711,15.75,1.744,1.9893,,8.8548,13.52,5.902,양품
0.7827,-0.0114,28.8525,16.5913,46.3185,-6189.75,68.9,-3.591,0.0609,0.151,15.7,477.0,6.1941,15.75,1.744,2.001,0.0563,9.0425,21.29,5.902,양품
-0.4409,-0.0118,55.0265,12.918,12.9152,-5125.75,72.2889,-3.591,0.0765,0.157,15.7,339.0,7.227,15.75,1.744,2.0038,,8.3663,25.84,5.902,양품
2.1136,-0.0095,58.6387,16.4573,7.1283,-5387.0,75.0111,-3.591,0.0612,0.215,15.7,429.0,4.9302,15.75,1.744,1.998,0.0197,8.3663,16.13,5.902,양품
-1.66,-0.0099,49.4325,11.2638,27.676,-5145.25,68.5111,-3.591,0.0701,0.238,15.7,293.0,6.3559,15.75,1.744,1.973,0.0183,8.9191,16.98,5.902,양품
3.0982,-0.0126,25.3968,15.5171,8.7235,-5548.25,67.9778,-2.647,0.0688,0.178,15.82,419.0,6.0793,15.84,1.182,2.0042,0.0435,8.8546,18.53,3.234,양품
1.4009,-0.0127,34.7826,25.571,18.6615,-5648.0,70.0667,-3.732,0.0985,0.121,15.7,627.0,5.01,15.74,2.022,2.0227,,8.8581,17.03,5.854,양품
1.1855,-0.0104,24.0964,12.8989,8.3941,-6445.0,64.5889,-3.732,0.1006,0.072,15.7,385.0,5.7919,15.74,2.022,1.8847,0.0303,9.2016,19.7,5.854,양품
-2.6655,-0.0114,47.3684,25.0974,7.7185,-5441.5,68.1222,-3.591,0.0711,0.129,15.7,644.0,5.5972,15.75,1.744,2.0122,,9.6136,18.19,5.902,양품
-1.31,-0.0106,64.0,4.6464,10.0137,-5482.5,76.1778,-3.591,0.0534,0.185,15.7,124.0,5.2156,15.75,1.744,2.0183,,8.1161,18.8,5.902,양품
-3.8836,-0.0102,51.1685,9.2716,11.2106,-5307.5,64.9222,-3.732,0.0856,0.065,15.7,246.0,5.7186,15.74,2.022,1.9837,,9.2016,16.65,5.854,양품
-1.5945,-0.0117,32.4094,8.0303,6.9048,-5648.25,76.5556,-3.591,0.0726,0.109,15.7,207.0,7.523,15.75,1.744,1.9945,,8.9833,23.09,5.902,양품
-1.7155,-0.0094,35.1531,34.9032,11.8426,-5471.75,70.1333,-3.732,0.0768,0.126,15.7,969.0,5.4893,15.74,2.022,2.0145,,8.8519,18.15,5.854,양품
-3.2882,-0.0105,59.9287,6.5555,7.6677,-5399.25,69.6778,-3.732,0.0725,0.095,15.7,174.0,5.8043,15.74,2.022,1.9785,,8.7997,19.07,5.854,양품
-2.9182,-0.0108,44.5993,12.8734,8.4633,-5707.0,69.6556,-3.732,0.0991,0.138,15.7,334.0,5.7743,15.74,2.022,1.9713,,8.7779,19.16,5.854,양품
,-0.0103,24.3013,21.6568,18.3755,-5420.25,76.2444,-2.647,0.0597,0.122,15.82,632.0,6.0257,15.84,1.182,1.9523,0.0126,8.2981,18.29,3.234,양품
-3.0882,-0.01,50.7463,17.3509,2.9502,-5525.0,69.9444,-3.732,0.0815,0.142,15.7,467.0,6.9567,15.74,2.022,1.9858,,8.7015,23.72,5.854,양품
-0.0045,-0.0112,32.1788,15.7739,6.2318,-5327.5,73.7667,-3.732,0.1065,0.075,15.7,413.0,5.2657,15.74,2.022,1.999,,8.1161,17.65,5.854,양품
-5.8564,-0.0039,204.5307,3.4427,27.8165,-5194.75,68.5556,-3.732,0.0528,0.094,15.7,85.0,5.7617,15.74,2.022,1.9765,0.0369,8.6611,19.11,5.854,양품
3.9673,-0.0117,66.881,9.3316,1.9186,-6411.0,66.0333,-3.732,0.0605,0.073,15.7,274.0,5.5414,15.74,2.022,1.8733,0.017,9.0811,18.46,5.854,양품
0.7,-0.0106,48.9412,11.3529,8.5401,-5339.5,75.7778,-3.543,0.0661,0.194,15.65,300.0,5.0174,15.74,1.735,2.0057,,8.1161,15.97,5.675,양품
-6.6618,-0.0109,33.9061,19.7375,15.1013,-5443.25,73.1222,-3.543,0.0808,0.115,15.65,515.0,5.7831,15.74,1.735,2.009,0.043,8.3591,18.77,5.675,양품
2.6345,-0.0079,76.9716,16.0993,10.3865,-5776.75,72.2444,-3.543,0.0888,0.137,15.65,441.0,5.241,15.74,1.735,2.0132,0.0216,8.7932,18.36,5.675,양품
-0.6327,-0.0122,40.0409,2.5228,9.5465,-5352.75,68.1111,-3.543,0.0785,0.11,15.65,63.0,6.2417,15.74,1.735,1.9948,,8.8581,20.25,5.675,양품
-5.8818,-0.0119,31.8658,14.8554,9.0612,-5352.5,70.2444,-3.543,0.0876,0.18,15.65,393.0,6.4591,15.74,1.735,1.995,,8.7373,21.4,5.675,양품
-2.2636,-0.0103,45.8537,10.163,7.537,-5187.75,71.9444,-2.93,0.0768,0.058,15.76,254.0,5.4689,15.83,1.026,1.9772,0.0262,8.7373,20.04,3.265,양품
0.7382,-0.0118,33.9343,12.8183,18.1925,-5546.25,76.9333,-3.543,0.0582,0.046,15.65,336.0,5.1729,15.74,1.735,2.019,,8.1161,16.79,5.675,양품
4.9082,-0.0127,33.1688,17.3373,6.5497,-5588.0,70.7111,0.0,0.0533,0.046,15.91,475.0,6.3015,15.86,0.9649,1.9783,,8.8836,17.7,3.541,양품
-1.1764,-0.0103,19.4647,23.9456,6.9631,-6347.75,61.2111,-2.93,0.0879,0.102,15.76,748.0,4.7149,15.83,1.026,1.8855,,9.1287,12.79,3.265,양품
-3.1182,-0.013,41.4986,18.9822,5.4615,-6335.25,64.6556,-2.93,0.0739,0.102,15.76,594.0,7.4906,15.83,1.026,1.8902,,9.0606,26.2,3.265,양품
-2.5191,-0.0113,36.404,14.7432,4.997,-5383.25,74.7778,-2.93,0.087,0.074,15.76,412.0,5.7958,15.83,1.026,1.9628,0.0629,8.9833,16.28,3.265,양품
-0.9,-0.0085,70.7965,15.1659,6.9945,-5475.75,63.4444,-3.166,0.0688,0.179,15.71,400.0,5.391,15.75,1.772,2.0038,,9.1287,17.34,5.904,양품
2.23,-0.0085,55.4572,3.569,11.3429,-5333.75,66.4333,-3.543,0.0755,0.103,15.65,93.0,5.353,15.74,1.735,1.9823,,8.7548,16.65,5.675,양품
-1.0909,-0.0037,100.0,19.266,10.7552,-5346.25,67.1111,-3.166,0.054,0.184,15.71,521.0,6.9877,15.75,1.772,2.011,,8.9191,21.14,5.904,양품
-6.0845,-0.0098,65.557,16.047,19.4103,-5291.0,72.3222,-3.449,0.0729,0.1,15.72,423.0,6.6364,15.72,2.211,1.9922,,9.4336,20.98,5.985,양품
0.4382,-0.0123,18.7755,24.681,6.6375,-6403.0,64.1778,-2.93,0.0553,0.092,15.76,764.0,5.0402,15.83,1.026,1.8887,,9.1287,16.01,3.265,양품
2.6227,-0.0104,38.5542,16.4734,10.6451,-5984.0,69.1,-3.449,0.0899,0.151,15.72,451.0,6.7165,15.72,2.211,2.0035,,8.897,20.75,5.985,양품
-6.3391,-0.0113,35.3201,8.1337,4.3827,-4951.25,68.6667,-3.449,0.0661,0.153,15.72,208.0,5.3239,15.72,2.211,1.98,0.0551,8.9191,17.58,5.985,양품
-2.67,-0.01,56.7164,4.861,7.3737,-5167.0,74.9333,-3.449,0.0872,0.071,15.72,125.0,5.9385,15.72,2.211,1.983,,9.0639,16.34,5.985,양품
-2.3891,-0.0114,45.6641,9.2092,10.4966,-5135.0,65.2778,-3.543,0.0852,0.134,15.65,230.0,4.3686,15.74,1.735,1.97,0.0242,8.9221,14.83,5.675,양품
-3.9218,-0.011,31.0148,11.9912,4.8426,-5740.75,67.2111,-2.789,0.0752,0.093,15.79,327.0,6.8358,15.84,1.035,1.986,,9.6136,23.45,3.431,양품
-5.52,-0.0127,52.6523,7.3418,14.7056,-5834.5,68.8111,-2.789,0.1046,0.176,15.79,203.0,5.8981,15.84,1.035,2.0017,,8.58,21.1,3.431,양품
-0.0636,-0.0106,55.9242,6.5624,10.1232,-5176.25,67.5222,-2.93,0.0851,0.054,15.76,172.0,6.3318,15.83,1.026,1.9968,,8.9191,22.23,3.265,양품
-1.5991,-0.0112,72.0801,15.4421,17.8303,-5159.75,71.5889,-2.93,0.0834,0.189,15.76,403.0,4.8858,15.83,1.026,1.9828,,8.5571,14.11,3.265,양품
-2.2191,-0.0103,20.3144,9.8703,14.0876,-5245.75,69.0889,-2.789,0.1207,0.093,15.79,253.0,5.0736,15.84,1.035,1.9985,,8.6544,15.16,3.431,양품
2.9864,-0.0136,35.3266,8.5065,17.1375,-5327.5,72.1111,0.0,0.0829,0.074,15.7,220.0,7.5929,15.76,0.9838,1.9923,,9.0639,22.51,3.082,양품
0.2464,-0.0104,27.9518,7.2677,17.3332,-5313.5,68.5444,-3.119,0.0961,0.078,15.93,183.0,5.1716,16.0,1.078,1.987,,8.9191,16.29,2.956,양품
0.7136,-0.0126,24.5059,8.7687,15.5039,-5450.25,76.9667,-3.119,0.0814,0.096,15.93,235.0,4.8051,16.0,1.078,2.0057,,8.1161,14.28,2.956,양품
-3.9555,-0.0111,58.7571,12.5622,7.2024,-5428.75,66.7778,-3.119,0.1124,0.134,15.93,328.0,7.894,16.0,1.078,1.9868,,8.6772,24.14,2.956,양품
0.5609,-0.014,29.2596,7.4284,16.2523,-5580.75,66.3222,0.0,0.0678,0.084,15.66,197.0,7.0939,15.71,1.867,1.962,,9.2016,21.1,5.76,불량
-2.5682,-0.0117,62.5938,15.813,8.5053,-5573.0,67.5333,0.0946,0.0717,0.128,15.7,416.0,5.538,15.76,1.418,1.9977,,8.6799,17.96,3.108,양품
-1.2991,-0.0146,21.3058,24.9381,19.8707,-5334.5,68.9333,0.0946,0.0751,0.278,15.7,680.0,6.189,15.76,1.418,2.0125,,8.9979,21.79,3.108,양품
-2.7282,-0.0129,31.8756,5.803,21.5564,-5181.75,71.3667,0.0946,0.0612,0.074,15.7,156.0,5.8075,15.76,1.418,1.9712,0.0175,9.0942,19.77,3.108,양품
-5.4691,-0.0092,28.1843,13.8318,12.5872,-5450.0,72.9333,-3.119,0.3943,0.103,15.93,370.0,5.7673,16.0,1.078,1.989,,8.9132,19.85,2.956,양품
-2.1,-0.0142,26.7841,14.5368,7.2162,-5626.25,69.1444,-3.119,0.099,0.139,15.93,397.0,5.8274,16.0,1.078,1.984,,8.8546,19.96,2.956,양품
-1.9827,-0.0137,29.927,13.0087,30.5137,-6171.0,67.5222,0.0946,0.051,0.151,15.7,342.0,5.5213,15.76,1.418,1.9805,,8.5862,17.89,3.108,양품
-1.0545,-0.0108,23.0415,12.8793,8.7464,-5693.75,74.0111,0.0,0.0789,0.151,15.7,364.0,6.654,15.76,0.9838,1.9985,,9.4336,24.65,3.082,양품
-3.2055,-0.0132,38.5633,15.5363,6.4736,-5715.5,73.5222,0.0,0.1006,0.123,15.7,398.0,6.1787,15.76,0.9838,2.0282,,8.5298,21.47,3.082,양품
1.4609,-0.0107,47.7752,8.517,5.968,-5663.5,69.1222,0.0946,0.0784,0.123,15.7,227.0,5.5305,15.76,1.418,1.9995,,8.897,16.74,3.108,양품
-3.1227,-0.0113,27.464,14.359,15.3493,-5329.25,67.2889,-2.789,0.0652,0.158,15.79,378.0,5.1815,15.84,1.035,1.9785,,8.8581,16.79,3.431,양품
-3.7509,-0.0086,39.708,8.6034,13.5134,-5720.25,69.4222,-3.449,0.0803,0.168,15.71,225.0,6.1863,15.73,1.834,1.9923,,8.8581,20.61,5.97,양품
-3.2945,-0.0101,38.6617,21.8786,8.6003,-5337.0,69.3222,-2.93,0.0786,0.134,15.76,573.0,6.5968,15.83,1.026,1.9843,,8.8624,20.78,3.265,양품
-1.56,-0.0146,32.9614,17.4932,12.4939,-5122.5,69.9,-3.449,0.0946,0.194,15.71,448.0,6.1318,15.73,1.834,2.0038,,8.9979,22.61,5.97,양품
-1.0409,-0.012,26.5836,9.0168,16.298,-5730.75,65.6444,-2.364,0.0716,0.109,15.58,249.0,5.6454,15.58,1.39,1.966,0.022,9.0606,17.9,3.012,양품
-1.24,-0.0111,55.9819,15.3531,13.3333,-5287.5,73.8333,-2.364,0.0642,0.098,15.57,394.0,7.0986,15.6,1.749,2.0038,0.0186,9.4336,22.09,2.897,양품
-4.4882,-0.0145,29.6041,12.5236,13.8575,-5621.5,66.9333,-2.364,0.0783,0.1,15.58,331.0,5.7942,15.58,1.39,1.99,0.0212,8.7548,18.1,3.012,양품
1.4409,-0.0121,48.1328,20.6292,19.6024,-5596.25,72.0,0.0,0.0608,0.117,15.7,559.0,5.464,15.76,0.9838,1.9973,,8.8331,17.03,3.082,양품
-0.0509,-0.0094,45.7447,15.2296,30.7229,-5650.5,71.4889,-3.779,0.0688,0.133,15.75,412.0,5.371,15.78,1.447,2.0083,,8.7609,18.44,2.959,양품
1.7318,-0.0098,38.6768,24.1732,7.932,-5295.0,68.2444,-3.543,0.1013,0.2,15.65,656.0,7.3335,15.74,1.735,1.9785,,8.6544,24.38,5.675,양품
-0.2436,-0.013,45.4721,4.3134,10.3101,-5344.25,72.7111,0.0,0.094,0.087,15.7,113.0,5.3134,15.76,0.9838,1.983,,8.8078,19.52,3.082,양품
0.38,-0.0116,37.149,13.8949,4.4898,-5412.25,76.8778,0.0,0.0785,0.147,15.66,367.0,5.039,15.71,1.867,1.981,,8.1161,15.28,5.76,양품
-2.1409,-0.0126,62.0278,13.5197,14.8967,-5336.75,68.1111,-3.779,0.0851,0.247,15.75,341.0,6.5589,15.78,1.447,2.0172,,8.7402,21.47,2.959,양품
-2.0655,-0.0125,29.6,16.5145,9.1909,-5407.5,71.9111,-3.119,0.4379,0.102,15.93,425.0,3.6378,16.0,1.078,1.9875,,8.7609,11.28,2.956,양품
-4.3955,-0.0185,42.7316,13.8152,13.025,-5535.5,72.4,-3.119,0.0802,0.122,15.93,366.0,4.8406,16.0,1.078,2.0227,,13.5481,15.92,2.956,양품
-1.9291,,,18.468,6.6299,-5490.25,67.6,-2.364,0.0769,0.207,15.57,487.0,6.2695,15.6,1.749,1.991,,8.9979,21.89,2.897,양품
-4.6591,-0.013,30.7988,9.173,12.4848,-5358.5,74.4889,-2.364,0.089,0.188,15.58,249.0,6.3735,15.58,1.39,2.0257,0.0198,8.8889,21.52,3.012,양품
-0.5327,-0.0112,41.9175,12.248,9.0341,-5479.25,70.5333,0.0,0.075,0.169,15.7,319.0,5.115,15.76,0.9838,1.981,0.0216,8.6611,16.85,3.082,양품
-1.0827,-0.0133,39.9247,9.0822,15.7257,-5278.0,69.6111,-3.779,0.1007,0.072,15.75,237.0,6.9613,15.78,1.447,1.9675,,8.598,18.97,2.959,양품
-0.3727,-0.0179,22.9531,3.9551,12.6698,-5611.75,73.5889,-3.779,0.0734,0.112,15.75,104.0,6.2445,15.78,1.447,2.0065,0.0213,8.6074,19.17,2.959,양품
-1.0473,-0.0131,34.2531,15.9985,9.1729,-5320.0,71.4111,0.0,0.0745,0.078,15.7,419.0,5.1909,15.76,0.9838,1.9817,,9.4336,17.09,3.082,양품
0.9736,-0.0139,30.2976,14.4415,20.4844,-5511.5,72.6778,-2.364,0.0556,0.085,15.57,404.0,5.187,15.6,1.749,1.9935,,13.5481,14.99,2.897,양품
-3.9509,-0.0147,19.0476,11.2066,7.57,-5535.0,73.1111,-3.119,0.0906,0.137,15.93,300.0,5.7221,16.0,1.078,1.972,0.021,8.5735,19.27,2.956,양품
1.0027,-0.0139,38.9189,3.9883,7.1572,-5477.0,72.2333,0.0,0.0706,0.034,15.7,106.0,4.6087,15.76,0.9838,1.967,,8.9132,15.19,3.082,불량
2.8109,-0.0093,58.9023,7.325,20.7811,-5408.75,73.9778,0.0,0.0919,0.149,15.7,204.0,6.1564,15.76,0.9838,2.0078,,8.9132,18.31,3.082,양품
-3.6145,-0.0151,39.6694,22.4112,6.457,-5699.25,74.0556,-3.779,0.0576,0.193,15.75,593.0,4.8866,15.78,1.447,2.0288,,8.5298,16.54,2.959,양품
-5.76,-0.0121,71.6787,13.3611,9.1856,-5301.75,67.4444,-3.119,0.0763,0.135,15.93,353.0,4.741,16.0,1.078,2.0057,0.0207,9.6136,15.64,2.956,양품
-1.6109,-0.0069,62.4319,9.9232,14.1137,-5377.75,73.8889,-1.939,0.0568,0.118,15.69,252.0,5.6492,15.74,0.9649,1.9918,0.0485,8.4537,18.03,2.788,양품
2.32,-0.0131,49.7132,11.3185,7.5169,-5228.25,66.8,-2.93,0.0834,0.126,15.76,288.0,6.9572,15.83,1.026,2.0012,,8.7646,21.35,3.265,양품
-1.2491,-0.009,18.8889,14.3767,7.0306,-5234.25,74.3222,-2.553,0.0665,0.185,15.75,367.0,6.2034,15.78,0.9413,2.0088,,8.4537,20.86,2.96,양품
0.1873,-0.0137,27.8134,12.6861,4.0864,-5359.25,69.4222,-2.033,0.084,0.115,15.8,326.0,7.5845,15.8,2.465,2.0108,,8.6544,27.35,2.418,양품
4.8791,-0.0103,37.9101,21.0303,18.1546,-5684.5,72.0333,-2.553,0.0695,0.098,15.75,544.0,6.6877,15.78,0.9413,2.0088,,8.942,20.43,2.96,양품
-2.0209,-0.0126,27.8607,24.1178,19.8048,-5685.5,72.8,-3.072,0.0823,0.154,15.69,639.0,7.3463,15.73,0.9649,1.9398,0.0159,8.4537,22.11,2.941,양품
-0.7391,-0.0114,48.2986,10.5451,6.8124,-5534.0,74.4111,-2.505,0.0749,0.103,15.73,295.0,7.0614,15.83,1.319,1.9558,,13.5481,21.44,2.765,양품
-2.8727,-0.0141,44.0889,21.6056,14.9692,-5685.0,67.3778,-2.458,0.072,0.193,15.68,547.0,5.4235,15.71,0.9413,1.9922,,8.58,19.95,2.964,양품
2.6036,-0.009,30.9392,22.7572,8.983,-5499.25,73.8778,-2.553,0.0609,0.08,15.75,605.0,7.635,15.78,0.9413,2.0,,8.942,25.17,2.96,양품
-5.9418,-0.0122,19.6118,13.9209,13.7291,-5761.5,67.7222,-2.458,0.0954,0.206,15.68,353.0,6.4645,15.71,0.9413,2.003,,8.7779,23.54,2.964,양품
-4.9891,-0.0137,43.7557,17.3228,5.1421,-5523.0,69.7667,-2.553,0.0905,0.131,15.75,451.0,6.202,15.78,0.9413,2.0053,0.02,8.8519,19.96,2.96,양품
-2.9718,-0.013,21.6008,5.7623,11.2079,-5424.75,71.8444,-2.6,0.0841,0.086,15.78,151.0,6.2383,15.86,1.087,2.0288,,8.8331,21.05,2.819,양품
-0.9364,-0.0158,25.3365,27.6255,15.4753,-5977.25,71.8,-2.222,0.0703,0.189,15.73,776.0,6.5571,15.79,0.9602,1.9962,,8.5851,23.38,3.03,양품
1.1673,-0.0184,37.032,10.8958,24.3024,-4900.75,74.0444,-2.175,0.0811,0.21,15.71,291.0,5.6573,15.77,0.9318,1.9813,,8.9154,17.27,3.135,양품
0.6009,-0.0094,26.455,1.6516,19.5099,-5264.0,66.2444,-2.175,0.0636,0.06,15.71,41.0,7.1218,15.77,0.9318,2.0023,,8.8105,22.92,3.135,양품
2.6473,-0.0103,35.122,2.4444,13.4852,-5598.75,76.0667,-2.08,0.0501,0.133,15.71,67.0,4.8007,15.79,1.361,1.985,,8.1166,15.34,2.632,양품
0.5364,-0.0132,45.4115,16.5562,8.6073,-5588.25,72.3333,-2.6,0.0804,0.097,15.78,456.0,5.4703,15.86,1.087,1.9845,,8.7609,18.05,2.819,양품
-2.5036,-0.0115,61.7391,16.6277,16.1786,-5062.25,67.2333,-2.505,0.0503,0.119,15.73,427.0,9.8724,15.83,1.319,1.9672,,8.7383,31.87,2.765,양품
-0.6327,-0.0119,26.1328,2.9258,15.7703,-5434.25,70.8667,-2.08,0.0672,0.038,15.71,77.0,5.1895,15.79,1.361,1.9952,,8.8078,15.86,2.632,양품
0.77,-0.0115,21.7391,11.3755,16.6079,-5455.25,75.1667,-2.553,0.0722,0.154,15.75,306.0,5.1206,15.78,0.9413,1.9707,,8.8097,16.38,2.96,양품
-3.1818,-0.0157,46.5339,10.7825,17.0465,-5825.25,68.7667,-2.505,0.0784,0.098,15.73,278.0,5.9905,15.83,1.319,2.0055,,8.6611,18.0,2.765,양품
-0.8436,-0.0095,15.8103,8.4502,10.9482,-5489.5,66.6111,-2.505,0.0768,0.161,15.73,217.0,4.9533,15.83,1.319,2.013,,8.598,16.63,2.765,양품
-2.2409,-0.0127,27.4779,9.3059,13.9346,-5411.0,71.5222,-2.175,0.0394,0.048,15.71,240.0,6.8771,15.77,0.9318,2.0075,,8.8562,23.53,3.135,양품
2.2982,-0.0138,55.7971,14.318,2.4806,-5402.0,67.2778,-2.175,0.0719,0.055,15.71,380.0,6.0821,15.77,0.9318,1.978,,8.6799,19.27,3.135,양품
-3.1255,-0.0129,20.9709,21.7141,39.2471,-5870.5,68.6111,-2.08,0.0803,0.107,15.71,546.0,5.4758,15.79,1.361,2.0152,,8.5862,17.73,2.632,양품
-1.1727,-0.0114,64.8412,30.3693,14.1697,-5293.0,67.4667,-2.647,0.0726,0.144,15.77,812.0,7.9436,15.87,1.465,1.994,0.0515,8.7646,23.52,2.865,양품
1.2955,-0.0108,22.2997,16.6097,11.1718,-5630.25,75.8,-2.647,0.0686,0.141,15.77,437.0,5.7108,15.87,1.465,2.0012,,8.9818,17.84,2.865,양품
-2.9727,-0.0122,44.3077,8.2802,9.9363,-5615.75,73.7222,-2.647,0.0589,0.117,15.77,224.0,7.0117,15.87,1.465,1.9918,,9.0942,19.45,2.865,양품
